hex,type,flight,r,t,desc,ownOp,year,alt_baro,alt_geom,gs,track,baro_rate,squawk,emergency,category,nav_qnh,nav_altitude_mcp,nav_heading,lat,lon,nic,rc,seen_pos,version,nic_baro,nac_p,nac_v,sil,sil_type,gva,sda,alert,spi,mlat,tisb,messages,seen,rssi,dst,dir,nav_modes,geom_rate,true_heading,calc_track,time,dbFlags
ab5f87,adsb_icao,SWA3386 ,N8318F,B738,BOEING 737-800,UMB BANK NA TRUSTEE,2012.0,27450,26925.0,411.6,273.2,1856.0,676.0,none,A3,1013.6,34016.0,265.78,39.979714,-105.779488,8,186,0.229,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],105422252,0.2,-11.4,39.134,291.9,,,,,1742361402.001,
a66a84,adsb_icao,SKW6418 ,N512SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2021.0,22550,22200.0,374.1,246.86,1024.0,1453.0,none,A3,1013.6,26016.0,,39.609192,-105.450599,8,186,0.185,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107613247,0.0,-10.2,22.658,250.0,"['autopilot', 'vnav', 'tcas']",,,,1742361402.001,
a1ae05,adsb_icao,SWA345  ,N207WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,21350,20975.0,367.9,247.13,2624.0,3271.0,none,A3,1013.6,23008.0,243.28,39.686434,-105.216248,8,186,0.095,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134733211,0.1,-6.7,10.906,253.2,,,,,1742361402.001,
abdd09,adsb_icao,SWA1250 ,N8635F,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2014.0,29800,29175.0,452.1,206.96,1280.0,2701.0,none,A3,1013.6,32000.0,203.2,39.049393,-105.122561,8,186,0.104,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],134107536,0.0,-21.1,41.869,188.5,,,,,1742361402.001,
ad1927,adsb_icao,JBU2120 ,N943JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2014.0,32975,32875.0,525.7,67.87,0.0,,,A3,1013.6,32992.0,,35.649797,-105.062548,8,186,24.108,0.0,1.0,8.0,1.0,2.0,perhour,,,0.0,0.0,[],[],219767426,3.4,-23.1,245.554,180.8,,,,,1742361402.001,
a5aa1c,adsb_icao,SKW5085 ,N464SW,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2003.0,30000,29425.0,428.1,352.08,,5177.0,none,A2,1012.8,30016.0,,41.770485,-105.042519,8,186,0.391,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],56371083,0.1,-17.9,121.982,358.9,,256.0,,,1742361402.001,
a40817,adsb_icao,JTL359  ,N359V,CL60,BOMBARDIER CL-600 Challenger,VALMONT INDUSTRIES INC,1997.0,37000,36400.0,499.0,89.31,,6054.0,none,A5,1013.6,36992.0,78.75,41.583252,-105.005536,8,186,0.104,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],13854091,0.1,-14.2,110.72,359.6,,0.0,,,1742361402.001,8.0
ac523c,adsb_icao,UAL1823 ,N893UA,A319,AIRBUS A-319,UMB BANK NA TRUSTEE,2006.0,12225,12000.0,334.3,272.57,2432.0,1465.0,none,A3,1012.0,23008.0,,39.844759,-104.946899,8,186,0.391,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],90273142,0.1,-4.8,6.647,17.5,,,,,1742361402.001,
adc5ff,adsb_icao,JBU187  ,N987JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,34000,33525.0,433.2,251.57,64.0,3404.0,none,A3,1013.6,34016.0,0.0,38.748047,-104.929405,8,186,0.204,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],247797676,0.2,-16.2,59.577,177.3,,,,,1742361402.001,
abbca1,adsb_icao,SWA2594 ,N8552Z,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,26950,26400.0,401.0,220.04,3520.0,1423.0,none,A3,1013.6,34016.0,218.67,39.306754,-104.885376,8,186,0.123,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],143963343,0.1,-12.8,26.415,169.4,,,,,1742361402.001,
a9d3af,adsb_icao,NKS825  ,N732NK,A21N,,ALC A321 52024 LLC,2024.0,35950,35550.0,420.8,249.84,0.0,4117.0,none,A3,1012.8,36000.0,,39.095593,-104.855591,8,186,0.391,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],34276557,0.1,-13.9,39.144,170.8,,,,,1742361402.001,
ac32f2,adsb_icao,SWA1670 ,N8851Q,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2023.0,9950,9775.0,279.1,248.12,1536.0,3522.0,none,A3,1011.2,23008.0,250.31,39.869522,-104.82187,8,186,0.391,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],149646423,0.1,-9.3,11.026,44.7,,,,,1742361402.001,
a5ce40,adsb_icao,SWA599  ,N473WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,16575,16250.0,380.6,209.26,2752.0,2725.0,none,A3,1011.2,23008.0,201.09,39.587769,-104.74216,8,186,0.123,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],113396109,0.0,-14.6,14.636,128.3,,,,,1742361402.001,
aded25,adsb_icao,FDX1332 ,N997FD,B752,BOEING 757-200,FEDERAL EXPRESS CORP,,ground,,0.0,,,1440.0,none,A4,,,,38.814548,-104.720605,8,186,0.428,2.0,,9.0,1.0,3.0,perhour,,2.0,0.0,1.0,[],[],30835862,0.4,-3.7,56.914,167.2,,,2.81,,1742361402.001,
a2396e,adsb_icao,SWA3359 ,N242WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2006.0,ground,,0.0,,,1462.0,none,A3,,,,38.799477,-104.703872,8,186,8.031,2.0,,10.0,2.0,3.0,perhour,,2.0,,,[],[],128115981,0.1,-4.3,57.971,166.6,,,0.0,,1742361402.001,
aa457b,adsb_icao,CSB194  ,N761CK,B763,BOEING 767-300,KALITTA AIR LLC,1989.0,9650,9475.0,149.3,7.7,2688.0,1475.0,none,A5,1011.2,23008.0,47.11,39.914383,-104.694333,8,186,0.323,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],49222274,0.3,-7.3,17.23,52.3,,,,,1742361402.001,
a2479f,adsb_icao,SKW4660 ,N246PS,CRJ2,BOMBARDIER Regional Jet CRJ-200,SKYWEST AIRLINES INC,2004.0,6725,6550.0,123.0,359.07,,5167.0,none,A2,1008.0,8992.0,,38.755064,-104.685913,8,186,0.241,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],9861794,0.0,-13.8,60.759,166.4,,-512.0,,,1742361402.001,
a752b3,adsb_icao,LXJ571  ,N571FX,CL30,BOMBARDIER BD-100 Challenger 300,FLEXJET LLC,2014.0,45000,45250.0,523.4,67.06,,1623.0,none,A2,1012.8,44992.0,56.25,37.355484,-104.682877,8,186,0.095,2.0,1.0,11.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],409949,0.1,-23.3,143.846,174.1,,-128.0,,,1742361402.001,
a742ec,adsb_icao,SWA3438 ,N567WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2002.0,ground,,0.0,,,1447.0,none,A3,,,,39.862891,-104.680771,8,186,2.995,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],135873532,3.0,-15.0,16.094,62.4,,,270.0,,1742361402.001,
ac2bc6,adsb_icao,SWA791  ,N8833L,B38M,BOEING 737 MAX 8,SOUTHWEST AIRLINES CO,2022.0,ground,,0.0,,,3245.0,none,A3,,,,39.863729,-104.68074,8,186,0.484,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],147352532,0.5,-12.2,16.118,62.3,,,270.0,,1742361402.001,
abd90c,adsb_icao,SWA1603 ,N8623F,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2013.0,ground,,0.0,,,5161.0,none,A3,,,,39.86412,-104.680735,8,186,4.861,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],133895015,0.5,-11.7,16.129,62.2,,,270.0,,1742361402.001,
a73410,adsb_icao,SWA684  ,N563WN,B737,BOEING 737-700,WILMINGTON TRUST CO TRUSTEE,2002.0,ground,,0.0,,,3550.0,none,A3,,,,39.864178,-104.678839,8,186,9.807,2.0,,10.0,2.0,3.0,perhour,,2.0,0.0,0.0,[],[],119486658,1.6,-14.5,16.208,62.3,,,270.0,,1742361402.001,
a2bba8,adsb_icao,UAL767  ,N27515,B39M,BOEING 737 MAX 9,WILMINGTON TRUST CO TRUSTEE,2020.0,ground,5400.0,21.5,,,,,A3,,,,39.848373,-104.661091,8,186,15.225,2.0,,,,,perhour,,,0.0,0.0,[],[],101184619,15.2,-31.1,16.541,66.5,,,331.88,,1742361402.001,
a0b7fa,adsb_icao,UAL1338 ,N14520,A21N,,UNITED AIRLINES INC,2024.0,12025,11825.0,201.8,311.99,-64.0,2557.0,none,A3,1012.0,12000.0,0.0,39.387589,-104.635162,8,186,0.323,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],23676912,0.1,-19.5,26.756,142.0,,,,,1742361402.001,
a95d32,adsb_icao,NKS108  ,N702NK,A21N,AIRBUS A-321neo,WILMINGTON TRUST CO TRUSTEE,2023.0,36975,36900.0,513.7,74.07,-64.0,6754.0,none,A3,1012.8,36992.0,,37.247314,-104.339671,8,186,0.428,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],102212198,0.2,-16.5,152.706,168.2,,,,,1742361402.001,
a35c97,adsb_icao,JBU98   ,N3156J,BCS3,AIRBUS A220-300,JETBLUE AIRWAYS CORP,2024.0,18150,17800.0,377.6,82.08,,1463.0,none,A3,1012.8,35008.0,68.91,39.989676,-103.996395,8,186,0.104,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],146919145,0.1,-9.8,48.21,71.5,,1472.0,,,1742361402.001,
adbaca,adsb_icao,JBU111  ,N984JB,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,36025,35550.0,432.1,264.29,0.0,1737.0,none,A3,1013.6,36000.0,0.0,40.220342,-103.911188,8,186,0.014,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],222902000,0.0,-12.8,57.44,59.5,,,,,1742361402.001,
a0fd0f,adsb_icao,USC55   ,N163CK,LJ35,LEARJET 35,KALITTA CHARTERS LLC,1978.0,10400,10125.0,296.8,262.06,,6737.0,none,A1,,,,39.676565,-103.77179,9,75,0.174,2.0,0.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],21032095,0.2,-22.8,56.408,93.4,,-896.0,,,1742361402.001,
adbe91,adsb_icao,JBU988  ,N985JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,35025,34800.0,543.0,77.45,0.0,7227.0,none,A3,1013.6,35008.0,0.0,36.577148,-103.754025,8,186,0.685,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],1947137049,0.2,-22.9,198.611,162.5,,,,,1742361402.001,
a8102a,adsb_icao,UAL1792 ,N61898,B739,BOEING 737-900,UNITED AIRLINES INC,2016.0,22000,21575.0,395.6,255.51,0.0,3034.0,none,A3,1013.6,11008.0,244.69,40.229874,-103.664062,8,186,0.229,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122282061,0.2,-16.1,67.753,63.8,,,,,1742361402.001,
a23b5c,adsb_icao,N243CF  ,N243CF,F2TH,,2BAR AVIATION LLC,2011.0,25900,25375.0,414.0,328.23,-1856.0,534.0,none,A2,1013.6,9024.0,,38.483185,-103.658573,8,186,0.095,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],579807,0.1,-20.3,97.652,140.1,"['autopilot', 'vnav', 'tcas']",,,,1742361402.001,
a455c7,adsb_icao,FFT2632 ,N379FR,A20N,AIRBUS A-320neo,BANK OF UTAH TRUSTEE,2021.0,34950,34625.0,453.6,140.1,0.0,3270.0,none,A3,1012.8,35008.0,,37.97294,-103.59164,8,186,0.535,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],130726193,0.1,-19.8,124.589,147.9,,,,,1742361402.001,
a413cb,adsb_icao,XSR362  ,N362AS,E55P,EMBRAER EMB-505 Phenom 300,"EXECUTIVE AIRSHARE LLC, KESSENICH DAVID, KESSENICH COLLEN, GREEN",2016.0,39800,39700.0,387.3,132.17,768.0,3530.0,none,A2,1012.8,44992.0,125.16,38.345497,-103.553427,8,186,0.453,2.0,1.0,10.0,3.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],29428876,0.0,-27.8,107.199,140.9,,,,,1742361402.001,
a0205c,adsb_icao,SKW5366 ,N107SY,E75L,EMBRAER ERJ-170-200 (long wing),SKYWEST AIRLINES INC,2014.0,35000,34250.0,465.8,15.44,0.0,2760.0,none,A3,1013.6,35008.0,,43.479309,-103.26976,8,186,0.52,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],98130908,0.5,-5.6,237.453,18.4,"['autopilot', 'vnav', 'tcas']",,,,1742361402.001,
abbce5,adsb_icao,SWA8510 ,N8554X,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2017.0,28950,28475.0,450.5,254.95,-3520.0,2626.0,none,A3,1013.6,11008.0,262.27,40.311445,-103.254318,8,186,0.391,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],127878829,0.2,-20.1,86.895,66.2,,,,,1742361402.001,
0c2082,adsb_icao,CMP477  ,HP-1826CMP,B738,BOEING 737-800,,,29575,29000.0,388.3,127.99,320.0,3252.0,none,A3,1013.6,32992.0,127.27,39.198349,-103.23136,8,186,0.095,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],31099338,0.1,-19.4,87.755,111.2,,,,,1742361402.001,
a3615f,adsb_icao,FFT4855 ,N317FR,A20N,AIRBUS A-320neo,WELLS FARGO TRUST CO NA TRUSTEE,2017.0,34450,34000.0,449.7,310.49,-3328.0,7347.0,none,A3,1012.8,12000.0,,38.66694,-103.228394,8,186,0.014,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],125539839,0.0,-20.7,104.233,127.6,,,,,1742361402.001,
a03fff,adsb_icao,AAL662  ,N115NN,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,32000,31525.0,447.8,313.28,0.0,570.0,none,A3,,12000.0,0.0,38.325852,-102.834181,8,186,0.174,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],116939763,0.2,-25.1,131.579,129.5,,,,,1742361402.001,
a4e876,adsb_icao,UAL772  ,N415UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1994.0,34925,34775.0,473.1,140.49,-192.0,3276.0,none,A3,1012.8,35008.0,,37.238857,-102.822657,8,186,0.673,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],117697461,0.2,-23.3,181.422,145.2,,,,,1742361402.001,
a2dd97,adsb_icao,N284HS  ,N284HS,C560,CESSNA 560 Citation Ultra,COBBLESTONE AVIATION LLC,1995.0,40000,39625.0,361.8,258.85,0.0,3636.0,none,A1,1013.6,40000.0,251.02,42.96334,-102.656119,9,75,0.026,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],7617459,0.0,-32.3,220.299,27.8,,,,,1742361402.001,8.0
a36a10,adsb_icao,UPS801  ,N319UP,B763,BOEING 767-300,UNITED PARCEL SERVICE CO,1997.0,35000,34450.0,502.4,96.63,0.0,3203.0,none,A5,1012.8,35008.0,92.11,39.619583,-102.285999,8,186,0.323,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],75169446,0.1,-20.7,125.169,92.4,"['vnav', 'tcas']",,,,1742361402.001,
a76df8,adsb_icao,AAL2402 ,N578UW,A321,AIRBUS A-321,AMERICAN AIRLINES INC,2014.0,34050,33550.0,469.2,320.88,0.0,2312.0,none,A3,1013.6,34016.0,,40.22525,-101.646362,8,186,0.323,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],123900243,0.2,-14.5,156.573,78.2,,,,,1742361402.001,
ad0562,adsb_icao,SWA561  ,N938WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2009.0,39000,38775.0,522.1,79.29,64.0,3256.0,none,A3,1013.6,39008.0,73.12,40.35539,-101.617418,8,186,0.174,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142360186,0.2,-19.7,159.366,75.5,,,,,1742361402.001,
abc07b,adsb_icao,SWA4509 ,N8563Z,B738,BOEING 737-800,SOUTHWEST AIRLINES CO,2018.0,38000,37700.0,406.3,257.06,0.0,1755.0,none,A3,1013.6,38016.0,253.12,40.679901,-101.27887,8,186,0.608,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125132356,0.4,-15.0,179.288,70.4,,,,,1742361402.001,
407cd1,adsb_icao,BAW3PB  ,G-XWBL,A35K,AIRBUS A-350-1000,,,37000,36775.0,566.5,59.09,0.0,2652.0,none,A5,1013.6,36992.0,54.14,39.061844,-101.023586,8,186,0.323,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],131378843,0.3,-23.1,188.458,101.2,,,,,1742361402.001,
a2e28f,adsb_icao,SWA1364 ,N285WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,37000,36500.0,497.4,64.26,0.0,3207.0,none,A3,1013.6,36992.0,42.89,42.232132,-100.942196,8,186,0.52,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],137624514,0.4,-19.2,236.732,49.5,,,,,1742361402.001,
a4493e,adsb_icao,,N37536,B39M,BOEING 737 MAX 9,UNITED AIRLINES INC,2022.0,36000,35900.0,386.9,266.15,0.0,,,A3,1013.6,36000.0,253.12,37.18886,-100.799979,8,186,36.928,2.0,1.0,10.0,2.0,3.0,perhour,,,0.0,0.0,[],[],156379963,8.5,-29.2,249.458,126.5,,,,,1742361402.001,
a94b48,adsb_icao,UAL2071 ,N69830,B739,BOEING 737-900,UNITED AIRLINES INC,2014.0,36000,35575.0,414.3,262.79,0.0,6545.0,none,A3,1013.6,36000.0,255.94,41.103438,-100.799873,8,186,0.323,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],124084612,0.1,-15.0,208.286,65.5,,,,,1742361402.001,
a00c7a,adsb_icao,DAL825  ,N102DN,A321,AIRBUS A-321,DELTA AIR LINES INC,2020.0,34000,33750.0,409.1,274.21,64.0,2566.0,none,A3,1012.8,34016.0,,37.638931,-100.775952,8,186,1.165,2.0,1.0,10.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],157092899,0.3,-26.5,234.283,121.2,,,,,1742361402.001,
a9b39e,adsb_icao,NKS852  ,N724NK,A21N,,WILMINGTON TRUST CO TRUSTEE,2024.0,35975,35900.0,409.6,276.45,0.0,3112.0,none,A3,1012.8,36000.0,,37.388104,-100.632795,8,186,1.165,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],47740180,0.2,-26.1,248.496,123.2,,,,,1742361402.001,
aa7ec3,adsb_icao,UAL2294 ,N77559,B39M,BOEING 737 MAX 9,UNITED AIRLINES INC,2023.0,38000,37750.0,412.0,266.1,0.0,512.0,none,A3,1013.6,38016.0,257.34,40.804712,-100.30012,8,186,0.724,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],143890679,0.3,-6.9,224.148,71.9,,,,,1742361402.001,
aab0ba,adsb_icao,SWA1954 ,N7881A,B737,BOEING 737-700,WELLS FARGO TRUST CO NA TRUSTEE,2008.0,41000,41050.0,510.7,94.72,64.0,3535.0,none,A3,1013.6,40992.0,92.11,39.589233,-99.6427,8,186,0.123,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],130294794,0.1,-10.6,247.288,90.4,,,,,1742361402.001,
ac06f5,adsb_icao,UAL1420 ,N874UA,A319,AIRBUS A-319,WELLS FARGO TRUST CO NA TRUSTEE,,33975,33400.0,415.6,259.74,256.0,,,A3,1012.8,34016.0,,39.399216,-109.72428,8,186,1.269,0.0,1.0,9.0,1.0,3.0,perhour,,,0.0,0.0,[],[],116791875,0.2,-29.5,220.023,266.2,,,,,1742361414.001,
ada5ee,adsb_icao,JBU2416 ,N979JT,A321,AIRBUS A-321,JETBLUE AIRWAYS CORP,2017.0,33025,32300.0,461.9,78.13,64.0,3256.0,none,A3,1013.6,32992.0,0.0,41.484887,-109.707365,8,186,0.342,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],241644179,0.3,-31.2,239.135,297.5,,,,,1742361414.001,
aac7ab,adsb_icao,JBU72   ,N794JB,A320,AIRBUS A-320,JETBLUE AIRWAYS CORP,2011.0,35025,34375.0,465.6,79.61,-64.0,,,A3,1013.6,35008.0,0.0,41.345091,-109.325388,8,186,0.134,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],107415329,0.1,-34.4,220.01,297.4,,,,,1742361414.001,
a081ca,adsb_icao,UAL702K ,N13138,B752,BOEING 757-200,UNITED AIRLINES INC,1999.0,40000,39575.0,428.0,244.39,0.0,7117.0,none,A4,1013.6,40000.0,238.36,38.609161,-109.183144,8,186,0.167,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],142377416,0.2,-24.5,206.589,252.2,,,,,1742361414.001,
a97c9a,adsb_icao,FFT1821 ,N710FR,A321,AIRBUS A-321,WILMINGTON TRUST CO TRUSTEE,2016.0,33975,33450.0,403.5,251.21,64.0,4175.0,none,A3,1012.8,34016.0,,37.951758,-109.04468,8,186,31.483,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],111521473,30.1,-31.1,217.824,241.8,,,,,1742361414.001,
a5ca89,adsb_icao,SWA1313 ,N472WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2004.0,40000,39900.0,418.4,265.34,64.0,7130.0,none,A3,1013.6,40000.0,255.23,37.427068,-108.761902,8,186,0.398,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],121065065,0.4,-25.9,224.922,233.1,,,,,1742361414.001,
a7124f,adsb_icao,N555DF  ,N555DF,CL60,BOMBARDIER CL-600 Challenger,KING LEO MANAGEMENT LLC,1993.0,37000,36675.0,496.8,71.46,,1337.0,none,A2,1013.6,36992.0,,37.832474,-108.710418,8,186,0.244,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],6033954,0.2,-26.1,208.344,237.8,,64.0,,,1742361414.001,
a47cd1,adsb_icao,ATN3388 ,N389AZ,B763,BOEING 767-300,CARGO AIRCRAFT MANAGEMENT INC,1995.0,38000,37725.0,433.3,247.04,64.0,6715.0,none,A5,1013.6,38016.0,241.17,38.286236,-108.658427,8,186,0.398,2.0,1.0,10.0,2.0,3.0,perhour,2.0,3.0,0.0,0.0,[],[],67752025,0.4,-19.3,192.054,244.2,,,,,1742361414.001,
ab38a1,adsb_icao,DAL656  ,N822DN,B739,BOEING 737-900,DELTA AIR LINES INC,2014.0,36000,35525.0,420.5,265.23,0.0,3142.0,none,A3,1013.6,36000.0,255.94,38.987778,-108.640754,8,186,0.809,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],136166354,0.6,-26.9,175.341,256.3,,,,,1742361414.001,
a1ce99,adsb_icao,JBU1723 ,N2151J,A21N,AIRBUS A-321neo,JETBLUE AIRWAYS CORP,2023.0,34000,33800.0,417.9,250.13,0.0,2604.0,none,A3,1013.6,34016.0,0.0,37.076763,-108.531726,8,186,0.855,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],163258914,0.2,-24.8,230.86,227.3,,,,,1742361414.001,
a28ee7,adsb_icao,SWA4066 ,N264LV,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2007.0,38000,37350.0,434.4,304.49,0.0,1430.0,none,A3,1013.6,38016.0,291.09,42.935532,-108.092949,8,186,10.269,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],126801669,8.1,-12.9,237.429,324.9,,,,,1742361414.001,
4b191e,adsb_icao,SWR39   ,HB-JNI,B77W,BOEING 777-300ER,,,33000,32250.0,496.6,72.66,0.0,3236.0,none,A5,1012.8,32992.0,54.84,42.948761,-108.074234,8,186,0.984,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],84566258,0.4,-8.9,237.572,325.2,,,,,1742361414.001,
abd204,adsb_icao,SWA2380 ,N8606C,B738,BOEING 737-800,UMB BANK NA TRUSTEE,,38000,37800.0,410.5,254.74,-64.0,6234.0,none,A3,1013.6,38016.0,248.91,37.771545,-108.059712,8,186,0.167,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],132182564,0.2,-11.1,186.017,231.5,,,,,1742361414.001,
a01fee,adsb_icao,AAL300  ,N107NN,A321,AIRBUS A-321,UMB BANK N A TRUSTEE,2014.0,32000,31625.0,395.3,251.11,-64.0,7153.0,none,A3,,32000.0,0.0,36.79184,-107.940731,8,186,2.327,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],232822392,1.2,-27.0,225.078,219.1,,,,,1742361414.001,
ab741e,adsb_icao,UAL1325 ,N837UA,A319,AIRBUS A-319,UNITED AIRLINES INC,2001.0,35975,35375.0,440.3,291.73,0.0,3542.0,none,A3,1012.8,36000.0,,41.932906,-107.80788,8,186,0.433,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],122890687,0.4,-11.2,183.656,316.7,,,,,1742361414.001,
accb50,adsb_icao,SWA2089 ,N923WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2008.0,40000,39675.0,,,,,,A3,,,,39.723267,-107.619981,8,186,57.779,2.0,,,,,perhour,,,0.0,0.0,[],[],121250826,57.8,-28.5,121.427,270.4,,,,265.0,1742361414.001,
a19f29,adsb_icao,SWA2643 ,N203WN,B737,BOEING 737-700,SOUTHWEST AIRLINES CO,2005.0,40000,39725.0,410.9,247.99,0.0,6557.0,none,A3,1013.6,40000.0,237.66,39.415878,-107.09192,8,186,0.18,2.0,1.0,10.0,2.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],125635850,0.2,-20.3,99.175,259.4,,,,,1742361414.001,
a553ce,adsb_icao,UAL1303 ,N442UA,A320,AIRBUS A-320,UNITED AIRLINES INC,1998.0,36025,35450.0,434.8,288.64,0.0,3226.0,none,A3,1012.8,36000.0,,41.659149,-107.020444,8,186,0.409,2.0,1.0,9.0,1.0,3.0,perhour,2.0,2.0,0.0,0.0,[],[],108609821,0.4,-15.9,147.743,321.9,,,,,1742361414.001,
